id,Name,Claimed,Address,zipcode,Website,Reviews,Rating,Price_Range,Categories,URL
489,New China Cafe,Yes,"609 E Alameda Ave, Denver, CO, 80209",80209,newchinacafe.business.site,181,4,$,"Chinese,
                    Seafood,
                    Breakfast & Brunch",https://www.yelp.com/biz/new-china-cafe-denver
488,Cheba Hut Toasted Subs,Yes,"1531 Champa St, Denver, CO, 80202",80202,chebahut.com,351,4,$,Sandwiches,https://www.yelp.com/biz/cheba-hut-toasted-subs-denver-3
487,Pho on 6th,Yes,"1312 E 6th Ave, Denver, CO, 80218",80218,,495,3,$$,Vietnamese,https://www.yelp.com/biz/pho-on-6th-denver
486,Abyssinia Ethiopian Restaurant,Yes,"5707 E Colfax Ave, Denver, CO, 80220",80220,ethiopianrestaurantdenverco.c…,212,4,$$,"Ethiopian,
                    Gluten-Free,
                    Vegan",https://www.yelp.com/biz/abyssinia-ethiopian-restaurant-denver-3
485,Beet Box,Yes,"1030 E 22nd Ave, Denver, CO, 80205",80205,beetboxdenver.com,439,4.5,$,"Bakeries,
                    Vegan,
                    Coffee & Tea",https://www.yelp.com/biz/beet-box-denver-3
484,House of Commons,Yes,"2401 15th St, Denver, CO, 80202",80202,houseofcommonstea.com,240,4.5,$$,"British,
                    Tea Rooms,
                    Coffee & Tea",https://www.yelp.com/biz/house-of-commons-denver
483,Black Sky Brewery,Yes,"490 Santa Fe Dr, Denver, CO, 80204",80204,blackskybrewing.com,168,4,$,"Breweries,
                    Pizza",https://www.yelp.com/biz/black-sky-brewery-denver
482,El Toro,Yes,"4957 Colorado Blvd, Denver, CO, 80216",80216,wix.com/eltoro4957/greasytacos,52,4,$,Mexican,https://www.yelp.com/biz/el-toro-denver
481,Daddy’s Bar & Grill,Yes,"1120 E 6th Ave, Denver, CO, 80218",80218,daddysdenver.com,31,4,$,"American (Traditional),
                    Gay Bars",https://www.yelp.com/biz/daddys-bar-and-grill-denver
480,Russell’s Smokehouse,Yes,"1422 Larimer St, Denver, CO, 80202",80202,russellssmokehouse.com,272,3.5,$$,"American (Traditional),
                    Smokehouse,
                    Bars",https://www.yelp.com/biz/russells-smokehouse-denver
479,Denver Diner,Yes,"740 W Colfax Ave, Denver, CO, 80204",80204,,314,3,$$,Diners,https://www.yelp.com/biz/denver-diner-denver
478,Szechuan Restaurant,Yes,"9090 W 6th Ave, Denver, CO, 80215",80215,szechuanchineserestaurant.net,246,4,$$,Chinese,https://www.yelp.com/biz/szechuan-restaurant-denver
477,Sushi Cup,Yes,"208 E 7th Ave, Denver, CO, 80203",80203,sushi-cup.com,150,4.5,$$,"Hawaiian,
                    Poke,
                    Sushi Bars",https://www.yelp.com/biz/sushi-cup-denver-2
476,The Berkshire,Yes,"7352 E 29th Ave, Denver, CO, 80238",80238,theberkshirerestaurant.com,438,3.5,$$,Breakfast & Brunch,https://www.yelp.com/biz/the-berkshire-denver-2
475,Karma Asian,Yes,"22 S Broadway, Denver, CO, 80209",80209,karmaasian.com,397,4,$$,"Asian Fusion,
                    Salad,
                    Tapas/Small Plates",https://www.yelp.com/biz/karma-asian-denver
474,The Colorado Pig Rig,Yes,"3600 E 40th Ave, Ste 16, Denver, CO, 80205",80205,coloradopigrig.com,18,4.5,$,"Food Trucks,
                    Sandwiches,
                    Tacos",https://www.yelp.com/biz/the-colorado-pig-rig-denver-2
473,Trina’s Place,Yes,"4611 Peoria St, Unit C, Denver, CO, 80239",80239,,59,4,$$,"Southern,
                    Soul Food,
                    Comfort Food",https://www.yelp.com/biz/trinas-place-denver
472,Courier Market Bar Kitchen,Yes,"1750 Welton St, Denver, CO, 80202",80202,courierrestaurant.com,36,4.5,$$,"American (New),
                    Breakfast & Brunch,
                    Cocktail Bars",https://www.yelp.com/biz/courier-market-bar-kitchen-denver-2
471,Cody’s Cafe and Bar,Yes,"10203 E Iliff Ave, Denver, CO, 80247",80247,codysdenver.com,281,4.5,$$,"Italian,
                    Seafood,
                    Asian Fusion",https://www.yelp.com/biz/codys-cafe-and-bar-denver-3
470,The Weathervane Cafe,Yes,"1725 E 17th Ave, Denver, CO, 80218",80218,weathervanecafe.com,252,4.5,$,"Coffee & Tea,
                    Sandwiches,
                    Gift Shops",https://www.yelp.com/biz/the-weathervane-cafe-denver
469,The Breakfast King,Yes,"1100 S Santa Fe Dr, Denver, CO, 80223",80223,,417,4,$,"Diners,
                    Breakfast & Brunch",https://www.yelp.com/biz/the-breakfast-king-denver
468,Thai Monkey Club,Yes,"102 S Broadway, Denver, CO, 80209",80209,thaimonkeyclubdenver.com,524,3.5,$$,Thai,https://www.yelp.com/biz/thai-monkey-club-denver-6
467,Illegal Pete’s - Colfax,Yes,"2001 E Colfax Ave, Denver, CO, 80206",80206,illegalpetes.com,167,4,$,"Bars,
                    Mexican,
                    Breakfast & Brunch",https://www.yelp.com/biz/illegal-petes-colfax-denver-4
466,Cheba Hut Toasted Subs,Yes,"638 E Colfax Ave, Denver, CO, 80203",80203,chebahut.com,157,4,$,Sandwiches,https://www.yelp.com/biz/cheba-hut-toasted-subs-denver-9
465,The Kentucky Inn,Yes,"890 S Pearl St, Denver, CO, 80209",80209,kentuckyinndenver.com,57,4,$,"Sports Bars,
                    American (Traditional)",https://www.yelp.com/biz/the-kentucky-inn-denver
464,Vital Root,Yes,"3915 Tennyson St, Denver, CO, 80212",80212,vitalrootdenver.com,305,4.5,$$,"Vegetarian,
                    Bars",https://www.yelp.com/biz/vital-root-denver
463,SOKO Sushi and Korean Foods,Yes,"1600 Champa St, Ste 200, Denver, CO, 80202",80202,,262,4,$$,"Sushi Bars,
                    Ramen,
                    Korean",https://www.yelp.com/biz/soko-sushi-and-korean-foods-denver
462,Kachina Cantina - Denver,Yes,"1890 Wazee St, Denver, CO, 80202",80202,kachinadenver.com,318,4,$$,"Mexican,
                    Cocktail Bars",https://www.yelp.com/biz/kachina-cantina-denver-denver
461,Poke Club - Denver,Yes,"1520 Stout St, Ste 1-A, Denver, CO, 80202",80202,pokeclubdowntown.com,53,4.5,$$,"Hawaiian,
                    Poke,
                    Ramen",https://www.yelp.com/biz/poke-club-denver-denver
460,Next Door - Stapleton,Yes,"10155 E 29th Dr, Ste 160, Denver, CO, 80238",80238,nextdooreatery.com,143,4,$$,"American (New),
                    Burgers",https://www.yelp.com/biz/next-door-stapleton-denver-2
459,Rosenberg’s Bagels & Delicatessen,Yes,"725 E 26th Ave, Denver, CO, 80205",80205,rosenbergsbagels.com,634,4,$$,"Delis,
                    Bagels,
                    Breakfast & Brunch",https://www.yelp.com/biz/rosenbergs-bagels-and-delicatessen-denver-4
458,Snarf’s Sandwiches,Yes,"1001 E 11th Ave, Denver, CO, 80218",80218,,546,4,$,"Sandwiches,
                    Salad,
                    Italian",https://www.yelp.com/biz/snarfs-sandwiches-denver-2
457,Alamo Drafthouse Cinema Sloans Lake,Yes,"4255 W Colfax Ave, Denver, CO, 80204",80204,drafthouse.com,204,4,$$,"Cinema,
                    Bars,
                    Dinner Theater",https://www.yelp.com/biz/alamo-drafthouse-cinema-sloans-lake-denver
456,Pochitos Tortilla Factory,Yes,"4421 Tejon St, Denver, CO, 80211",80211,,44,4.5,$,"Mexican,
                    Grocery",https://www.yelp.com/biz/pochitos-tortilla-factory-denver
455,Sauced Smokehouse,Yes,"1320 E 17th Ave, Denver, CO, 80218",80218,saucedsmokehouse.com,9,4.5,$,"Barbeque,
                    Smokehouse,
                    Chicken Wings",https://www.yelp.com/biz/sauced-smokehouse-denver-2
454,Pho Duy,Yes,"925 S Federal Blvd, Denver, CO, 80219",80219,phoduyrestaurant.com,191,4,$,Vietnamese,https://www.yelp.com/biz/pho-duy-denver-2
453,Billy’s Inn,Yes,"4403 Lowell Blvd, Denver, CO, 80211",80211,billysinn.com,358,4,$$,"Bars,
                    American (Traditional)",https://www.yelp.com/biz/billys-inn-denver
452,Wokano Asian Bistro,Yes,"1078 Ogden St, Denver, CO, 80218",80218,wokanodenver.com,451,3.5,$$,"Vietnamese,
                    Thai",https://www.yelp.com/biz/wokano-asian-bistro-denver-2
451,Ho-Ho Chinese,Yes,"3350 Downing St, Denver, CO, 80205",80205,,14,4,$$,Chinese,https://www.yelp.com/biz/ho-ho-chinese-denver
450,Savory Vietnam,Yes,"2200 W Alameda Ave, Ste 44, Denver, CO, 80223",80223,savoryvietnam.com,31,4.5,$$,Vietnamese,https://www.yelp.com/biz/savory-vietnam-denver
449,The Well - Pizza & Bar,Yes,"3210 Wyandot St, Denver, CO, 80211",80211,thewelldenver.com,161,4.5,$$,"Bars,
                    Pizza,
                    Italian",https://www.yelp.com/biz/the-well-pizza-and-bar-denver
448,Bosphorus,Yes,"3493 S Downing St, Englewood, CO, 80113",80113,,97,4.5,$$,"Turkish,
                    Middle Eastern,
                    Mediterranean",https://www.yelp.com/biz/bosphorus-englewood
447,Hasu Sushi & Grill,Yes,"250 Steele St, Ste 104, Denver, CO, 80206",80206,hasudenver.com,269,4.5,$$,"Sushi Bars,
                    Japanese",https://www.yelp.com/biz/hasu-sushi-and-grill-denver
446,Dive Inn,Yes,"1380 S Broadway, Denver, CO, 80210",80210,diveinndenver.com,133,4.5,$,"Dive Bars,
                    American (Traditional)",https://www.yelp.com/biz/dive-inn-denver
445,Gabys German Eatery,Yes,"245 S Harlan St, Lakewood, CO, 80226",80226,gabysgermaneatery.com,50,4.5,$$,German,https://www.yelp.com/biz/gabys-german-eatery-lakewood
444,La Pasadita Inn,Yes,"1959 Park Ave, Unit A, Denver, CO, 80218",80218,,215,4,$,Mexican,https://www.yelp.com/biz/la-pasadita-inn-denver
443,Little Carmine’s,Yes,"84 S Pennsylvania St, Denver, CO, 80209",80209,littlecarmines.com,26,4,$$,Italian,https://www.yelp.com/biz/little-carmines-denver-2
442,The Saucy Noodle,Yes,"727 S University Blvd, Denver, CO, 80209",80209,saucynoodle.com,294,3.5,$$,"Italian,
                    Pizza,
                    Breakfast & Brunch",https://www.yelp.com/biz/the-saucy-noodle-denver
441,Adelitas Cocina y Cantina,Yes,"1294 S Broadway, Denver, CO, 80210",80210,adelitasco.com,641,4,$$,"Mexican,
                    Bars,
                    Breakfast & Brunch",https://www.yelp.com/biz/adelitas-cocina-y-cantina-denver
440,El Taco De Mexico,Yes,"714 Santa Fe Dr, Denver, CO, 80204",80204,eltacodemexicodenver.com,504,4,$,"Mexican,
                    Breakfast & Brunch,
                    Tex-Mex",https://www.yelp.com/biz/el-taco-de-mexico-denver
439,Sweet Ginger,Yes,"2710 E 3rd Ave, Denver, CO, 80206",80206,sweetgingercherrycreek.com,403,3.5,$$,"Asian Fusion,
                    Sushi Bars",https://www.yelp.com/biz/sweet-ginger-denver
438,Go Fish,Yes,"1 Broadway, B108, Denver, CO, 80203",80203,gofishdenver.com,630,4,$$,"Japanese,
                    Sushi Bars,
                    Seafood",https://www.yelp.com/biz/go-fish-denver
437,Giordano’s,Yes,"1600 California St, Denver, CO, 80202",80202,giordanos.com,169,3.5,$$,"Pizza,
                    Italian,
                    Salad",https://www.yelp.com/biz/giordanos-denver-2
436,Illegal Burger,Yes,"609 Grant St, Denver, CO, 80203",80203,illegalburger.com,94,4,$$,"Burgers,
                    Beer Bar",https://www.yelp.com/biz/illegal-burger-denver-2
435,Damascus Grill,Yes,"2276 S Colorado Blvd, Denver, CO, 80222",80222,damascusgrill.com,9,4.5,$$,"Mediterranean,
                    Middle Eastern",https://www.yelp.com/biz/damascus-grill-denver-2
434,Shish Kabob Grill,Yes,"1503 Grant St, Denver, CO, 80203",80203,shishkabobgrill.com,386,4,$$,"Mediterranean,
                    Middle Eastern,
                    Sandwiches",https://www.yelp.com/biz/shish-kabob-grill-denver
433,New Saigon Bakery & Deli,Yes,"640 S Federal Blvd, Denver, CO, 80219",80219,,243,4.5,$,"Vietnamese,
                    Delis,
                    Juice Bars & Smoothies",https://www.yelp.com/biz/new-saigon-bakery-and-deli-denver
432,Punch Bowl Social Stapleton,Yes,"3120 Uinta St, Denver, CO, 80238",80238,punchbowlsocial.com,235,3.5,$$,"American (New),
                    Gastropubs,
                    Eatertainment",https://www.yelp.com/biz/punch-bowl-social-stapleton-denver
431,7 Leguas Mexican Grille,Yes,"4550 E Colfax Ave, Denver, CO, 80220",80220,7leguasmexicangrille.com,228,4,$$,Mexican,https://www.yelp.com/biz/7-leguas-mexican-grille-denver-3
430,Spices Cafe,Yes,"1510 Humboldt St, Denver, CO, 80218",80218,spicescafe.com,309,4.5,$,"American (Traditional),
                    Breakfast & Brunch,
                    Salad",https://www.yelp.com/biz/spices-cafe-denver
429,Sarto’s,Yes,"2900 W 25th Ave, Denver, CO, 80211",80211,sartos.com,272,4,$$,"Italian,
                    Cocktail Bars",https://www.yelp.com/biz/sartos-denver-2
428,La Merise,Yes,"2700 E 3rd Ave, Denver, CO, 80206",80206,lamerisedenver.com,161,4,$$,French,https://www.yelp.com/biz/la-merise-denver
427,Brightmarten Restaurant & Bar,Yes,"730 S University Blvd, Denver, CO, 80209",80209,brightmarten.com,118,4.5,$$,"American (New),
                    Bars,
                    Breakfast & Brunch",https://www.yelp.com/biz/brightmarten-restaurant-and-bar-denver
426,Chef Zorba’s Cuisine,Yes,"2626 E 12th Ave, Denver, CO, 80206",80206,chefzorbas.com,204,4,$$,"Greek,
                    Diners",https://www.yelp.com/biz/chef-zorbas-cuisine-denver
425,Walter’s303 Pizzeria & Publik House - Uptown,Yes,"1906 Pearl St, Denver, CO, 80203",80203,walters303.com,232,4,$$,"Pizza,
                    Pubs",https://www.yelp.com/biz/walters303-pizzeria-and-publik-house-uptown-denver
424,Chocolate Lab,Yes,"2504 E Colfax Ave, Denver, CO, 80206",80206,chocolatelabdenver.com,154,4.5,$$,"Chocolatiers & Shops,
                    Cocktail Bars,
                    American (New)",https://www.yelp.com/biz/chocolate-lab-denver
423,Pete’s Gyros Place,Yes,"2819 E Colfax Ave, Denver, CO, 80206",80206,petesrestaurantstoo.com/Petes…,172,4,$$,"Greek,
                    Mediterranean",https://www.yelp.com/biz/petes-gyros-place-denver-2
422,Sakura House,Yes,"1255 19th St, Ste A, Denver, CO, 80202",80202,,126,4,$$,Japanese,https://www.yelp.com/biz/sakura-house-denver
421,The Abbey Tavern,Yes,"5151 E Colfax Ave, Denver, CO, 80220",80220,theabbeytaverndenver.com,165,4,$$,"Irish,
                    American (New),
                    Pubs",https://www.yelp.com/biz/the-abbey-tavern-denver
420,Great Wall Chinese Restaurant,Yes,"440 E Colfax Ave, Denver, CO, 80203",80203,denvergreatwall.com,231,3,$,Chinese,https://www.yelp.com/biz/great-wall-chinese-restaurant-denver
419,100% de Agave,Yes,"975 Lincoln St, Denver, CO, 80203",80203,100deagave.com,383,4,$$,"Mexican,
                    Bars",https://www.yelp.com/biz/100-de-agave-denver-3
418,The Lockwood,Yes,"1450 Glenarm Pl, Denver, CO, 80202",80202,thelockwooddenver.com,20,4,$$,"Whiskey Bars,
                    Tapas Bars,
                    American (Traditional)",https://www.yelp.com/biz/the-lockwood-denver-2
417,The Atomic Cowboy,Yes,"141 S Broadway, Denver, CO, 80209",80209,atomiccowboy.net,171,4,$$,"Bars,
                    Southern,
                    Pizza",https://www.yelp.com/biz/the-atomic-cowboy-denver-3
416,Quiero Arepas,Yes,"3200 Pecos St, Denver, CO, 80211",80211,quieroarepas.com,207,4.5,$,"Gluten-Free,
                    Food Trucks,
                    Venezuelan",https://www.yelp.com/biz/quiero-arepas-denver
415,LeRoux,Yes,"1555 Blake St, Ste 102, Denver, CO, 80202",80202,lerouxdenver.com,31,4.5,$$,"Modern European,
                    French,
                    American (Traditional)",https://www.yelp.com/biz/leroux-denver
414,Mila,Yes,"999 18th St, Denver, CO, 80202",80202,miladenver.com,19,4,$,Mediterranean,https://www.yelp.com/biz/mila-denver
413,Esters at Oneida Park,Yes,"2201 Oneida St, Denver, CO, 80207",80207,Www.estersdenver.com,65,4.5,$$$,"Pizza,
                    Sports Bars,
                    American (New)",https://www.yelp.com/biz/esters-at-oneida-park-denver-3
412,Poke House,Yes,"2420 17th St, Ste 102, Denver, CO, 80202",80202,pokehousedenver.com,132,4.5,$$,"Hawaiian,
                    Poke,
                    Desserts",https://www.yelp.com/biz/poke-house-denver
411,Tacos Tequila Whiskey,Yes,"3300 W 32nd Ave, Denver, CO, 80211",80211,tacostequilawhiskey.com,395,4,$$,Mexican,https://www.yelp.com/biz/tacos-tequila-whiskey-denver-3
410,Café Marmotte,Yes,"290 S Downing St, Denver, CO, 80209",80209,cafemarmotte.com,99,4,$$$,"French,
                    Cafes",https://www.yelp.com/biz/caf%C3%A9-marmotte-denver
409,Las Tortas,Yes,"5307 Leetsdale Dr, Denver, CO, 80246",80246,lastortasdenver.com,461,4.5,$,"Mexican,
                    Sandwiches",https://www.yelp.com/biz/las-tortas-denver-2
408,Vinh Xuong Bakery 2,Yes,"2370 W Alameda, Unit 15, Denver, CO, 80223",80223,,186,4.5,$,"Bakeries,
                    Vietnamese,
                    Desserts",https://www.yelp.com/biz/vinh-xuong-bakery-2-denver
407,Sobo 151 Czech Bar & Grill,Yes,"151 S Broadway, Denver, CO, 80209",80209,sobo151.wixsite.com/sobo-151,205,4,$$,"Sports Bars,
                    Pool Halls,
                    Czech",https://www.yelp.com/biz/sobo-151-czech-bar-and-grill-denver
406,Barbed Wire Reef Restaurant,Yes,"4449 W 38th Ave, Denver, CO, 80212",80212,barbedwirereef.com,22,4,$$,"Seafood,
                    Specialty Food,
                    Burgers",https://www.yelp.com/biz/barbed-wire-reef-restaurant-denver
405,Chakas Mexican Restaurant,Yes,"6265 E Evans, Denver, CO, 80222",80222,chakasmexicanrestaurant.com,258,4.5,$$,Mexican,https://www.yelp.com/biz/chakas-mexican-restaurant-denver
404,Park Burger - Highlands,Yes,"2643 W 32nd Ave, Denver, CO, 80211",80211,parkburger.com,369,4,$$,Burgers,https://www.yelp.com/biz/park-burger-highlands-denver-3
403,Ocean Prime,Yes,"1465 Larimer St, Denver, CO, 80202",80202,ocean-prime.com,782,4,$$$,"American (New),
                    Seafood,
                    Steakhouses",https://www.yelp.com/biz/ocean-prime-denver
402,Cap City Tavern,Yes,"1247 Bannock St, Denver, CO, 80204",80204,capcitytavern.com,188,4,$$,"Bars,
                    American (Traditional)",https://www.yelp.com/biz/cap-city-tavern-denver
401,Kikis Japanese Casual Dining,Yes,"2440 S Colorado Blvd, Denver, CO, 80222",80222,kikisjapaneserestaurant.com,294,4,$$,"Japanese,
                    Sushi Bars",https://www.yelp.com/biz/kikis-japanese-casual-dining-denver
400,Tamayo,Yes,"1400 Larimer St, Denver, CO, 80202",80202,richardsandoval.com,817,3.5,$$,Mexican,https://www.yelp.com/biz/tamayo-denver
399,TAG Restaurant,Yes,"1441 Larimer St, Denver, CO, 80202",80202,tag-restaurant.com,902,4,$$$,"American (New),
                    Asian Fusion,
                    Venues & Event Spaces",https://www.yelp.com/biz/tag-restaurant-denver-3
398,Birdcall,Yes,"1535 E Evans Ave, Denver, CO, 80210",80210,eatbirdcall.com,88,4,$$,"Chicken Shop,
                    Sandwiches,
                    Salad",https://www.yelp.com/biz/birdcall-denver-3
397,Five Points Pizza Denver,Yes,"2400 Curtis St, Denver, CO, 80205",80205,,73,4,$,Pizza,https://www.yelp.com/biz/five-points-pizza-denver-denver
396,Beckon,Yes,"2843 Larimer St, Denver, CO, 80205",80205,beckon-denver.com,27,4.5,$$,"American (New),
                    Wine Bars",https://www.yelp.com/biz/beckon-denver
395,Recess Beer Garden,Yes,"2715 17th St, Ste 103, Denver, CO, 80211",80211,recessbeergarden.com,235,4,$$,"Bars,
                    Beer Gardens,
                    Burgers",https://www.yelp.com/biz/recess-beer-garden-denver-3
394,Downtown Aquarium,Yes,"700 Water St, Denver, CO, 80211",80211,aquariumrestaurants.com,672,3,$$,"Aquariums,
                    Seafood,
                    Venues & Event Spaces",https://www.yelp.com/biz/downtown-aquarium-denver-2
393,Otra Vez Cantina,Yes,"610 16th St, Denver, CO, 80202",80202,otravezcantina.com,417,4,$$,"Bars,
                    Mexican",https://www.yelp.com/biz/otra-vez-cantina-denver
392,s’ONO!,Yes,"900 Auraria Pkwy, 101-E, Denver, CO, 80204",80204,,65,4.5,$,"Asian Fusion,
                    Poke",https://www.yelp.com/biz/sono-denver-3
391,Mehak India’s Aroma,Yes,"250 Steele St, Ste 100, Denver, CO, 80206",80206,mehakdenver.com,169,4.5,$$,Indian,https://www.yelp.com/biz/mehak-indias-aroma-denver-2
390,Cherry Cricket Ballpark,Yes,"2220 Blake St, Denver, CO, 80205",80205,cherrycricket.com,86,4,$$,"Sports Bars,
                    Burgers,
                    Soup",https://www.yelp.com/biz/cherry-cricket-ballpark-denver
389,Mici Handcrafted Italian,Yes,"1531 Stout St, Denver, CO, 80202",80202,miciitalian.com,269,4,$$,"Italian,
                    Pizza,
                    Gelato",https://www.yelp.com/biz/mici-handcrafted-italian-denver-9
388,Smokin’ Dave’s BBQ & Brew,Yes,"1551 Cortez St, Denver, CO, 80221",80221,,144,4.5,$$,"Barbeque,
                    American (Traditional),
                    Cocktail Bars",https://www.yelp.com/biz/smokin-daves-bbq-and-brew-denver
387,Ohana Grille,Yes,"2045 Sheridan Blvd, Ste E, Edgewater, CO, 80214",80214,ohanagrille.com,180,4.5,$$,"Hawaiian,
                    American (Traditional)",https://www.yelp.com/biz/ohana-grille-edgewater
386,ChopHouse & Brewery Denver,Yes,"1735 19th St, Ste 100, Denver, CO, 80202",80202,denverchophouse.com,583,4,$$$,"Steakhouses,
                    Breakfast & Brunch,
                    Wine Bars",https://www.yelp.com/biz/chophouse-and-brewery-denver-denver
385,Barolo Grill,Yes,"3030 E 6th Ave, Denver, CO, 80206",80206,barologrilldenver.com,271,4,$$$,"Italian,
                    Wine Bars",https://www.yelp.com/biz/barolo-grill-denver
384,The Grateful Gnome Sandwich Shoppe & Brewery,Yes,"4369 Stuart St, Denver, CO, 80212",80212,thegratefulgnome.com,74,4,$$,"Breweries,
                    Sandwiches",https://www.yelp.com/biz/the-grateful-gnome-sandwich-shoppe-and-brewery-denver
383,Rock Bottom Restaurant & Brewery,Yes,"1001 16th St, Ste A-100, Denver, CO, 80265",80265,rockbottom.com,644,3.5,$$,"Breweries,
                    Sports Bars,
                    American (Traditional)",https://www.yelp.com/biz/rock-bottom-restaurant-and-brewery-denver
382,Acova,Yes,"3651 Navajo St, Denver, CO, 80211",80211,acovarestaurant.com,115,4.5,$$,American (New),https://www.yelp.com/biz/acova-denver
381,The Uber Sausage,Yes,"2730 E Colfax Ave, Denver, CO, 80206",80206,theubersausage.com,402,4.5,$,"Hot Dogs,
                    Sandwiches",https://www.yelp.com/biz/the-uber-sausage-denver-3
380,Fork & Spoon,Yes,"341 E Colfax Ave, Denver, CO, 80203",80203,forkandspoon.us,240,4,$$,"American (Traditional),
                    Breakfast & Brunch,
                    Bars",https://www.yelp.com/biz/fork-and-spoon-denver
379,Patxi’s Pizza,Yes,"1598 E 17th Ave, Denver, CO, 80218",80218,patxispizza.com,360,4,$$,"Pizza,
                    Salad,
                    Italian",https://www.yelp.com/biz/patxis-pizza-denver-5
378,Asbury Provisions,Yes,"2043 S University Blvd, Denver, CO, 80210",80210,asburyprovisions.com,136,4,$$,"Gastropubs,
                    American (New),
                    Cocktail Bars",https://www.yelp.com/biz/asbury-provisions-denver-2
377,Famous Original J’s Pizza,Yes,"715 E 26th Ave, Denver, CO, 80205",80205,famousoriginaljs.com,43,4,$,"Pizza,
                    Vegan,
                    Gluten-Free",https://www.yelp.com/biz/famous-original-js-pizza-denver
376,Spice Room | Neighborhood Indian Bistro,Yes,"3157 W 38th Ave, Denver, CO, 80211",80211,denverspiceroom.com,154,4.5,$$,"Indian,
                    Vegan,
                    Gluten-Free",https://www.yelp.com/biz/spice-room-neighborhood-indian-bistro-denver-2
375,Szechuan Tasty House,Yes,"1000 W Evans Ave, Denver, CO, 80223",80223,,103,4,$$,Szechuan,https://www.yelp.com/biz/szechuan-tasty-house-denver-3
374,The Blazing Chicken Shack II,Yes,"5560 E 33rd Ave, Denver, CO, 80207",80207,blazing-chicken-shack-ii.busi…,18,4.5,$$,Soul Food,https://www.yelp.com/biz/the-blazing-chicken-shack-ii-denver
373,Hong Kong Cafe,Yes,"10890 E Dartmouth Ave, Ste C, Denver, CO, 80014",80014,,477,4.5,$$,"Chinese,
                    Cafes",https://www.yelp.com/biz/hong-kong-cafe-denver-2
372,The Arvada Tavern,Yes,"5707 Olde Wadsworth Blvd, Arvada, CO, 80002",80002,arvadatavern.com,502,4.5,$$,"Lounges,
                    American (Traditional),
                    Cocktail Bars",https://www.yelp.com/biz/the-arvada-tavern-arvada
371,Quality Italian,Yes,"241 Columbine St, Denver, CO, 80206",80206,qualityitalian.com,270,4,$$$,"Italian,
                    American (Traditional),
                    Cocktail Bars",https://www.yelp.com/biz/quality-italian-denver
370,Tacos Tequila Whiskey,Yes,"215 E 7th Ave, Denver, CO, 80203",80203,tacostequilawhiskey.com/gover…,59,4,$$,"Mexican,
                    Cocktail Bars",https://www.yelp.com/biz/tacos-tequila-whiskey-denver-4
369,The Corner Beet,Yes,"1401 Ogden St, Denver, CO, 80218",80218,cornerbeet.com,205,4,$$,"Juice Bars & Smoothies,
                    Vegetarian,
                    Vegan",https://www.yelp.com/biz/the-corner-beet-denver
368,Bar AC,Yes,"750 15th St, Denver, CO, 80202",80202,marriott.com/hotel-restaurant…,9,5,$$,"Tapas Bars,
                    Lounges,
                    Tapas/Small Plates",https://www.yelp.com/biz/bar-ac-denver
367,Genna Rae Wings and More,Yes,"1819 E 28th Ave, Denver, CO, 80205",80205,gennaraeswingsandmore.com,61,4.5,$$,"Chicken Wings,
                    Fish & Chips,
                    Burgers",https://www.yelp.com/biz/genna-rae-wings-and-more-denver-2
366,Curtis Park Delicatessen,Yes,"2532 Champa St, Denver, CO, 80205",80205,curtisparkdeli.com,219,4.5,$,Delis,https://www.yelp.com/biz/curtis-park-delicatessen-denver
365,Punch Bowl Social Denver,Yes,"65 Broadway, Denver, CO, 80203",80203,punchbowlsocial.com,1072,3.5,$$,"American (New),
                    Gastropubs,
                    Eatertainment",https://www.yelp.com/biz/punch-bowl-social-denver-denver-5
364,La Cour Bistro and Art Bar,Yes,"1643 S Broadway, Denver, CO, 80210",80210,denversartbar.com,134,4.5,$$,"Bars,
                    French,
                    Music Venues",https://www.yelp.com/biz/la-cour-bistro-and-art-bar-denver
363,Park Burger,Yes,"211 S Holly St, Denver, CO, 80246",80246,parkburger.com,240,4,$$,Burgers,https://www.yelp.com/biz/park-burger-denver-3
362,Shondiz,Yes,"480 16th St, Denver, CO, 80202",80202,shondiz.com,142,4.5,$,"Mediterranean,
                    Food Stands,
                    Persian/Iranian",https://www.yelp.com/biz/shondiz-denver-18
361,Zaika Indian Express,Yes,"575 Lincoln St, Ste B, Denver, CO, 80203",80203,zaikaexpressdenver.com,169,4.5,$$,Indian,https://www.yelp.com/biz/zaika-indian-express-denver
360,Suvipa Thai Food,Yes,"1015 S Federal Blvd, Denver, CO, 80219",80219,suvipathaifood.com,206,4.5,$,Thai,https://www.yelp.com/biz/suvipa-thai-food-denver-2
359,Gyro King,Yes,"1909 Blake St, Denver, CO, 80202",80202,,26,5,$$,"Mediterranean,
                    Greek,
                    Food Trucks",https://www.yelp.com/biz/gyro-king-denver
358,Lola Coastal Mexican,Yes,"1575 Boulder St, Denver, CO, 80211",80211,loladenver.com,1088,4,$$,"Mexican,
                    Breakfast & Brunch",https://www.yelp.com/biz/lola-coastal-mexican-denver
357,Pizzeria Locale,Yes,"550 Broadway Blvd, Denver, CO, 80203",80203,pizzerialocale.com,458,4,$,"Pizza,
                    Fast Food,
                    Italian",https://www.yelp.com/biz/pizzeria-locale-denver-4
